name,current_day,middle_eastern,african,american,mexican,latin_american,italian,chinese,japanese,southern_central_asian,french,eastern_europe,central_europe,caribbean,mediterranean,indian,spanish,kosher,gluten_free,wheelchair,vegan,vegetarian,pescatarian,keto,soy,dog,covid,occasion,num_people,meal,oneDollar,twoDollar,threeDollar,fourDollar,rest_id,going
Mingfei D.,Wednesday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,9.0,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Marina C.,Tuesday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,lunch,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Koto U.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,6.0,lunch,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Kathryn J.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,5.0,lunch,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Rebecca Y.,Saturday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,5.0,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Jacob V.,Friday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,4.0,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Jim R.,Saturday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Erika K.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Michael L.,Friday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Felipe B.,Thursday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,7.0,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Zeze I.,Saturday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,2.0,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Max S.,Thursday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Luel A.,Friday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Jane E.,Saturday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Zee A.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Chris B.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,0
Lulu P.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Raquel R.,Friday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Janet D.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Becca D.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Tim S.,Saturday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Beekeeni N.,Monday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Supanin D.,Thursday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Yvette C.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Chenée T.,Monday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Sarah C.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Liza K.,Friday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,breakfast,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Erika F.,Sunday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,M6CCTsxdJ330872oM_QJSw,1
Victoria N.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Stephanie P.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Christopher L.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,friends,2.0,lunch,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Gabriel M.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Brittanie H.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Aya T.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Yasmin H.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Jessica O.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Aarju G.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Daniel C.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Claire M.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Sk E.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Natalie C.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Chloe O.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Amanda W.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Aoife C.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Jenn H.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Andrea W.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Mitesh J.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,6.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Munya A.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Kelsey T.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Erica B.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,10.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Wendy R.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Sharon L.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,friends,3.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Jason G.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Katie F.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Tina S.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,6.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Haniyyah B.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,10.0,lunch,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Carley P.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,6.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Vishaan P.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Lizzy H.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,6.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Deepika R.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Sharmane G.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Erica C.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Hussam S.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Morgan H.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,friends,7.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Zehra F.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Orton B.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Huma P.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,4.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Ricky P.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,8.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Barry G.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Wendy K.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,lunch,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Gerald H.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Alyssa T.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Dan T.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Gerri M.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Karen C.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,lunch,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Grace K.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Sunny S.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Mia C.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Mark S.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Dechen S.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Ethan K.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Nina V.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Mira D.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Annie A.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Aileen M.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Nadine A.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Lawrence C.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Casey C.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Clay V.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Amna C.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,lunch,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Debbie L.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Cici H.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Ashwini A.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Wendy C.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Jaclyn O.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,lunch,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Madison B.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Shrinath D.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Patricia S.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Emily L.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,lunch,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Vinay S.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Anushka M.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Pooja R.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Justin S.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Ness C.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Cathy D.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Jamey B.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Asher H.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
An L.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Niki D.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Anna L.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Se C.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Laura S.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Krishna Bhavithavya K.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Jess G.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Damdae L.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Charles A.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Marjahn G.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,1,0,0,0,8M2lx56pR6Ld6_BbTbSyeg,1
Jonathon X.,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Lily A.,Friday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Trupti P.,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Sarah H.,Wednesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Casey V.,Sunday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Reggie N.,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Minal S.,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Emily W.,Wednesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Connie H.,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
S A.,Sunday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Beth K.,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Amy L.,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Steph G.,Sunday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
Aaron C.,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,1,0,0,0,iHhrBAMa833_hkYfZ5fDoQ,1
